date,county,population,count_new,count_total,death_new,death_total
2020-08-15,Del Norte,27558,0,1,1,0
2020-08-16,Del Norte,27558,0,0,0,0
2020-08-17,Del Norte,27558,4,0,0,0
2020-08-18,Del Norte,27558,4,1,0,0
2020-08-19,Del Norte,27558,1,0,0,1
2020-08-20,Del Norte,27558,0,0,0,0
2020-08-21,Del Norte,27558,0,0,0,0
2020-08-22,Del Norte,27558,0,2,0,0
2020-08-23,Del Norte,27558,1,0,0,0
2020-08-24,Del Norte,27558,0,0,0,0
2020-08-25,Del Norte,27558,0,3,0,0
2020-08-26,Del Norte,27558,1,3,0,0
2020-08-27,Del Norte,27558,1,21,0,0
2020-08-28,Del Norte,27558,0,0,0,0
2020-08-29,Del Norte,27558,0,1,0,0
2020-08-30,Del Norte,27558,0,0,0,1
2020-08-31,Del Norte,27558,1,0,0,0
2020-09-01,Del Norte,27558,0,0,0,0
2020-09-02,Del Norte,27558,1,1,0,0
2020-09-03,Del Norte,27558,1,0,0,0
2020-09-04,Del Norte,27558,3,0,0,0
2020-09-05,Del Norte,27558,0,0,0,0
2020-09-06,Del Norte,27558,0,0,0,0
2020-09-07,Del Norte,27558,0,0,0,0
2020-09-08,Del Norte,27558,0,0,0,0
2020-09-09,Del Norte,27558,0,0,0,-1
2020-09-10,Del Norte,27558,4,3,0,0
2020-09-11,Del Norte,27558,1,3,0,0
2020-09-12,Del Norte,27558,0,1,0,0
2020-09-13,Del Norte,27558,1,0,0,0
2020-09-14,Del Norte,27558,3,0,0,1
2020-09-15,Del Norte,27558,3,13,0,0
2020-09-16,Del Norte,27558,0,2,0,0
2020-09-17,Del Norte,27558,0,0,0,0
2020-09-18,Del Norte,27558,0,0,0,0
2020-09-19,Del Norte,27558,0,1,0,0
2020-09-20,Del Norte,27558,1,0,0,0
2020-09-21,Del Norte,27558,2,0,0,0
2020-09-22,Del Norte,27558,0,5,0,0
2020-09-23,Del Norte,27558,0,0,0,0
2020-09-24,Del Norte,27558,2,0,0,0
2020-09-25,Del Norte,27558,4,1,0,0
2020-09-26,Del Norte,27558,0,0,0,0
2020-09-27,Del Norte,27558,0,0,0,0
2020-09-28,Del Norte,27558,0,0,0,0
2020-09-29,Del Norte,27558,0,4,0,0
2020-09-30,Del Norte,27558,4,-2,0,0
2020-10-01,Del Norte,27558,1,0,0,0
2020-10-02,Del Norte,27558,5,1,0,0
2020-10-03,Del Norte,27558,1,1,0,0
2020-10-04,Del Norte,27558,4,0,0,0
2020-10-05,Del Norte,27558,4,0,0,0
2020-10-06,Del Norte,27558,3,2,0,0
2020-10-07,Del Norte,27558,0,5,0,0
2020-10-08,Del Norte,27558,1,2,0,0
2020-10-09,Del Norte,27558,0,10,0,0
2020-10-10,Del Norte,27558,1,0,0,0
2020-10-11,Del Norte,27558,0,0,0,0
2020-10-12,Del Norte,27558,2,0,0,0
2020-10-13,Del Norte,27558,0,2,0,0
2020-10-14,Del Norte,27558,0,0,0,0
2020-10-15,Del Norte,27558,1,1,0,0
2020-10-16,Del Norte,27558,0,2,0,0
2020-10-17,Del Norte,27558,0,1,0,0
2020-10-18,Del Norte,27558,0,0,0,0
2020-10-19,Del Norte,27558,0,0,0,0
2020-10-20,Del Norte,27558,3,2,0,0
2020-10-21,Del Norte,27558,1,0,0,0
2020-10-22,Del Norte,27558,0,-1,0,0
2020-10-23,Del Norte,27558,1,3,0,0
2020-10-24,Del Norte,27558,0,0,0,0
2020-10-25,Del Norte,27558,1,0,0,0
2020-10-26,Del Norte,27558,4,0,0,0
2020-10-27,Del Norte,27558,0,2,0,0
2020-10-28,Del Norte,27558,3,0,0,0
2020-10-29,Del Norte,27558,3,1,0,0
2020-10-30,Del Norte,27558,2,1,0,0
2020-10-31,Del Norte,27558,1,0,0,0
2020-11-01,Del Norte,27558,1,0,0,0
2020-11-02,Del Norte,27558,4,0,0,0
2020-11-03,Del Norte,27558,3,12,0,0
2020-11-04,Del Norte,27558,1,1,0,0
2020-11-05,Del Norte,27558,4,4,0,0
2020-11-06,Del Norte,27558,2,2,0,0
2020-11-07,Del Norte,27558,3,0,0,0
2020-11-08,Del Norte,27558,4,1,0,0
2020-11-09,Del Norte,27558,9,0,0,0
2020-11-10,Del Norte,27558,6,1,0,0
2020-11-11,Del Norte,27558,6,7,0,0
2020-11-12,Del Norte,27558,7,0,0,0
2020-11-13,Del Norte,27558,7,5,0,0
2020-11-14,Del Norte,27558,2,11,0,0
2020-11-15,Del Norte,27558,6,5,0,0
2020-11-16,Del Norte,27558,16,1,0,0
2020-11-17,Del Norte,27558,7,8,0,0
2020-11-18,Del Norte,27558,5,7,0,0
2020-11-19,Del Norte,27558,14,11,0,0
2020-11-20,Del Norte,27558,8,13,0,0
2020-11-21,Del Norte,27558,4,7,0,0
2020-11-22,Del Norte,27558,5,0,0,0
2020-11-23,Del Norte,27558,24,25,0,0
2020-11-24,Del Norte,27558,22,2,0,0
2020-11-25,Del Norte,27558,10,6,0,0
2020-11-26,Del Norte,27558,1,3,0,0
2020-11-27,Del Norte,27558,11,0,0,0
2020-11-28,Del Norte,27558,6,21,0,0
2020-11-29,Del Norte,27558,10,11,0,0
2020-11-30,Del Norte,27558,6,0,0,0
2020-12-01,Del Norte,27558,23,18,0,0
2020-12-02,Del Norte,27558,28,27,0,0
2020-12-03,Del Norte,27558,14,4,0,0
2020-12-04,Del Norte,27558,4,13,0,0
2020-12-05,Del Norte,27558,11,7,0,0
2020-12-06,Del Norte,27558,6,6,0,0
2020-12-07,Del Norte,27558,37,10,0,0
2020-12-08,Del Norte,27558,12,41,0,0
2020-12-09,Del Norte,27558,15,16,0,0
2020-12-10,Del Norte,27558,14,20,0,-1
2020-12-11,Del Norte,27558,9,4,0,0
2020-12-12,Del Norte,27558,6,24,0,0
2020-12-13,Del Norte,27558,8,13,1,0
2020-12-14,Del Norte,27558,53,18,0,0
2020-12-15,Del Norte,27558,6,4,0,0
2020-12-16,Del Norte,27558,11,11,0,0
2020-12-17,Del Norte,27558,2,8,0,0
2020-12-18,Del Norte,27558,5,44,0,1
2020-12-19,Del Norte,27558,5,14,0,0
2020-12-20,Del Norte,27558,2,11,0,0
2020-12-21,Del Norte,27558,22,8,0,0
2020-12-22,Del Norte,27558,11,6,0,0
2020-12-23,Del Norte,27558,6,4,0,0
2020-12-24,Del Norte,27558,7,8,0,0
2020-12-25,Del Norte,27558,0,14,0,0
2020-12-26,Del Norte,27558,1,17,0,0
2020-12-27,Del Norte,27558,5,3,0,0
2020-12-28,Del Norte,27558,24,6,0,0
2020-12-29,Del Norte,27558,10,6,0,0
2020-12-30,Del Norte,27558,7,2,0,0
2020-12-31,Del Norte,27558,6,22,0,0
2021-01-01,Del Norte,27558,1,10,0,0
2021-01-02,Del Norte,27558,6,6,0,0
2021-01-03,Del Norte,27558,2,4,0,0
2021-01-04,Del Norte,27558,12,2,0,0
2021-01-05,Del Norte,27558,9,0,0,0
2021-01-06,Del Norte,27558,7,10,0,0
2021-01-07,Del Norte,27558,7,11,0,0
2021-01-08,Del Norte,27558,2,4,0,0
2021-01-09,Del Norte,27558,2,7,0,0
2021-01-10,Del Norte,27558,2,7,0,0
2021-01-11,Del Norte,27558,3,1,0,0
2021-01-12,Del Norte,27558,4,6,0,0
2021-01-13,Del Norte,27558,4,4,0,0
2021-01-14,Del Norte,27558,4,1,0,0
2021-01-15,Del Norte,27558,6,7,0,0
2021-01-16,Del Norte,27558,4,5,0,0
2021-01-17,Del Norte,27558,5,5,0,0
2021-01-18,Del Norte,27558,0,2,0,0
2021-01-19,Del Norte,27558,1,3,0,0
2021-01-20,Del Norte,27558,1,5,0,0
2021-01-21,Del Norte,27558,1,2,0,0
2021-01-22,Del Norte,27558,2,2,0,0
2021-01-23,Del Norte,27558,1,3,0,0
2021-01-24,Del Norte,27558,1,0,0,0
2021-01-25,Del Norte,27558,5,0,0,0
2021-01-26,Del Norte,27558,1,1,0,0
2021-01-27,Del Norte,27558,1,3,0,0
2021-01-28,Del Norte,27558,1,3,0,0
2021-01-29,Del Norte,27558,1,3,0,0
2021-01-30,Del Norte,27558,1,0,0,0
2021-01-31,Del Norte,27558,1,0,0,0
2021-02-01,Del Norte,27558,2,0,0,0
2021-02-02,Del Norte,27558,4,3,0,0
2021-02-03,Del Norte,27558,6,1,0,0
2021-02-04,Del Norte,27558,5,1,0,0
2021-02-05,Del Norte,27558,6,4,0,0
2021-02-06,Del Norte,27558,1,5,0,0
2021-02-07,Del Norte,27558,4,2,0,0
2021-02-08,Del Norte,27558,4,4,0,0
2021-02-09,Del Norte,27558,3,1,0,0
2021-02-10,Del Norte,27558,6,2,1,0
2021-02-11,Del Norte,27558,6,6,0,0
2021-02-12,Del Norte,27558,5,7,0,0
2021-02-13,Del Norte,27558,10,7,0,0
2021-02-14,Del Norte,27558,2,3,0,0
2021-02-15,Del Norte,27558,4,2,0,0
2021-02-16,Del Norte,27558,4,0,0,0
2021-02-17,Del Norte,27558,8,7,1,0
2021-02-18,Del Norte,27558,6,9,0,0
2021-02-19,Del Norte,27558,5,3,0,0
2021-02-20,Del Norte,27558,5,5,1,1
2021-02-21,Del Norte,27558,4,5,0,0
2021-02-22,Del Norte,27558,6,6,0,0
2021-02-23,Del Norte,27558,1,5,0,0
2021-02-24,Del Norte,27558,2,7,0,2
2021-02-25,Del Norte,27558,1,6,0,0
2021-02-26,Del Norte,27558,10,2,0,0
2021-02-27,Del Norte,27558,4,10,0,0
2021-02-28,Del Norte,27558,2,3,0,0
2021-03-01,Del Norte,27558,2,1,0,0
2021-03-02,Del Norte,27558,5,1,0,0
2021-03-03,Del Norte,27558,7,5,0,0
2021-03-04,Del Norte,27558,3,1,0,0
2021-03-05,Del Norte,27558,8,6,0,0
2021-03-06,Del Norte,27558,4,5,0,0
2021-03-07,Del Norte,27558,5,10,0,0
2021-03-08,Del Norte,27558,5,2,0,0
2021-03-09,Del Norte,27558,5,5,0,0
2021-03-10,Del Norte,27558,8,3,0,0
2021-03-11,Del Norte,27558,2,7,0,1
2021-03-12,Del Norte,27558,5,6,0,0
2021-03-13,Del Norte,27558,6,8,0,0
2021-03-14,Del Norte,27558,4,7,0,0
2021-03-15,Del Norte,27558,14,0,0,0
2021-03-16,Del Norte,27558,3,0,0,0
2021-03-17,Del Norte,27558,8,5,0,0
2021-03-18,Del Norte,27558,4,6,0,0
2021-03-19,Del Norte,27558,9,12,0,0
2021-03-20,Del Norte,27558,6,4,0,0
2021-03-21,Del Norte,27558,1,1,0,0
2021-03-22,Del Norte,27558,15,6,0,0
2021-03-23,Del Norte,27558,6,0,0,0
2021-03-24,Del Norte,27558,5,5,0,0
2021-03-25,Del Norte,27558,5,8,0,0
2021-03-26,Del Norte,27558,6,6,0,0
2021-03-27,Del Norte,27558,3,3,0,0
2021-03-28,Del Norte,27558,10,3,0,0
2021-03-29,Del Norte,27558,7,9,0,0
2021-03-30,Del Norte,27558,5,2,0,0
2021-03-31,Del Norte,27558,8,11,0,0
2021-04-01,Del Norte,27558,9,9,0,0
2021-04-02,Del Norte,27558,5,36,0,0
2021-04-03,Del Norte,27558,3,9,0,0
2021-04-04,Del Norte,27558,5,3,0,0
2021-04-05,Del Norte,27558,7,3,0,0
2021-04-06,Del Norte,27558,2,8,0,0
2021-04-07,Del Norte,27558,5,1,0,0
2021-04-08,Del Norte,27558,2,3,0,0
2021-04-09,Del Norte,27558,6,6,1,0
2021-04-10,Del Norte,27558,1,5,1,0
2021-04-11,Del Norte,27558,3,2,0,0
2021-04-12,Del Norte,27558,6,2,0,0
2021-04-13,Del Norte,27558,3,5,0,0
2021-04-14,Del Norte,27558,5,7,0,0
2021-04-15,Del Norte,27558,0,7,0,0
2021-04-16,Del Norte,27558,7,2,0,0
2021-04-17,Del Norte,27558,1,1,0,0
2021-04-18,Del Norte,27558,0,2,0,0
2021-04-19,Del Norte,27558,0,7,0,0
2021-04-20,Del Norte,27558,2,3,0,0
2021-04-21,Del Norte,27558,1,2,0,0
2021-04-22,Del Norte,27558,4,0,0,0
2021-04-23,Del Norte,27558,5,2,0,0
2021-04-24,Del Norte,27558,1,1,0,0
2021-04-25,Del Norte,27558,5,4,0,0
2021-04-26,Del Norte,27558,6,4,0,0
2021-04-27,Del Norte,27558,9,3,0,0
2021-04-28,Del Norte,27558,12,1,0,0
2021-04-29,Del Norte,27558,8,4,0,0
2021-04-30,Del Norte,27558,4,5,0,0
2021-05-01,Del Norte,27558,12,16,0,0
2021-05-02,Del Norte,27558,1,13,0,0
2021-05-03,Del Norte,27558,7,1,0,0
2021-05-04,Del Norte,27558,5,8,0,0
2021-05-05,Del Norte,27558,0,3,0,0
2021-05-06,Del Norte,27558,3,7,0,0
2021-05-07,Del Norte,27558,8,5,0,2
2021-05-08,Del Norte,27558,5,6,0,0
2021-05-09,Del Norte,27558,3,3,0,0
2021-05-10,Del Norte,27558,7,1,0,0
2021-05-11,Del Norte,27558,3,8,0,0
2021-05-12,Del Norte,27558,2,5,0,0
2021-05-13,Del Norte,27558,2,2,0,0
2021-05-14,Del Norte,27558,2,1,0,0
2021-05-15,Del Norte,27558,0,4,0,0
2021-05-16,Del Norte,27558,5,6,0,0
2021-05-17,Del Norte,27558,3,4,0,0
2021-05-18,Del Norte,27558,5,2,0,0
2021-05-19,Del Norte,27558,3,0,0,0
2021-05-20,Del Norte,27558,2,2,0,0
2021-05-21,Del Norte,27558,0,3,0,0
2021-05-22,Del Norte,27558,1,5,0,0
2021-05-23,Del Norte,27558,1,2,0,0
2021-05-24,Del Norte,27558,4,1,0,0
2021-05-25,Del Norte,27558,1,1,0,0
2021-05-26,Del Norte,27558,0,1,0,0
2021-05-27,Del Norte,27558,0,2,0,0
2021-05-28,Del Norte,27558,0,2,0,0
2021-05-29,Del Norte,27558,1,1,0,0
2021-05-30,Del Norte,27558,0,2,0,0
2021-05-31,Del Norte,27558,1,1,0,0
2021-06-01,Del Norte,27558,3,0,0,0
2021-06-02,Del Norte,27558,1,1,0,0
2021-06-03,Del Norte,27558,1,2,0,0
2021-06-04,Del Norte,27558,2,1,0,0
2021-06-05,Del Norte,27558,0,2,0,0
2021-06-06,Del Norte,27558,0,1,0,0
2021-06-07,Del Norte,27558,3,0,0,0
2021-06-08,Del Norte,27558,0,1,0,0
2021-06-09,Del Norte,27558,2,1,0,0
2021-06-10,Del Norte,27558,2,2,0,0
2021-06-11,Del Norte,27558,0,4,0,0
2021-06-12,Del Norte,27558,0,3,0,0
2021-06-13,Del Norte,27558,0,0,0,0
2021-06-14,Del Norte,27558,2,-1,0,0
2021-06-15,Del Norte,27558,0,0,0,0
2021-06-16,Del Norte,27558,0,2,0,0
2021-06-17,Del Norte,27558,1,0,0,0
2021-06-18,Del Norte,27558,1,2,0,0
2021-06-19,Del Norte,27558,1,1,0,0
2021-06-20,Del Norte,27558,0,0,0,0
2021-06-21,Del Norte,27558,5,0,0,0
2021-06-22,Del Norte,27558,4,1,0,0
2021-06-23,Del Norte,27558,2,1,0,0
2021-06-24,Del Norte,27558,9,3,0,0
2021-06-25,Del Norte,27558,1,5,0,0
2021-06-26,Del Norte,27558,0,6,0,0
2021-06-27,Del Norte,27558,0,4,0,0
2021-06-28,Del Norte,27558,2,0,0,0
2021-06-29,Del Norte,27558,2,-1,0,0
2021-06-30,Del Norte,27558,0,0,0,0
2021-07-01,Del Norte,27558,0,4,0,0
2020-02-01,El Dorado,193098,0,0,0,0
2020-02-02,El Dorado,193098,0,0,0,0
2020-02-03,El Dorado,193098,0,0,0,0
2020-02-04,El Dorado,193098,0,0,0,0
2020-02-05,El Dorado,193098,0,0,0,0
2020-02-06,El Dorado,193098,0,0,0,0
2020-02-07,El Dorado,193098,0,0,0,0
2020-02-08,El Dorado,193098,0,0,0,0
2020-02-09,El Dorado,193098,0,0,0,0
2020-02-10,El Dorado,193098,0,0,0,0
2020-02-11,El Dorado,193098,0,0,0,0
2020-02-12,El Dorado,193098,0,0,0,0
2020-02-13,El Dorado,193098,0,0,0,0
2020-02-14,El Dorado,193098,0,0,0,0
2020-02-15,El Dorado,193098,0,0,0,0
2020-02-16,El Dorado,193098,0,0,0,0
2020-02-17,El Dorado,193098,0,0,0,0
2020-02-18,El Dorado,193098,0,0,0,0
2020-02-19,El Dorado,193098,0,0,0,0
2020-02-20,El Dorado,193098,0,0,0,0
2020-02-21,El Dorado,193098,0,0,0,0
2020-02-22,El Dorado,193098,0,0,0,0
2020-02-23,El Dorado,193098,0,0,0,0
2020-02-24,El Dorado,193098,0,0,0,0
2020-02-25,El Dorado,193098,0,0,0,0
2020-02-26,El Dorado,193098,0,0,0,0
2020-02-27,El Dorado,193098,0,0,0,0
2020-02-28,El Dorado,193098,0,0,0,0
2020-02-29,El Dorado,193098,1,0,0,0
2020-03-01,El Dorado,193098,0,0,0,0
2020-03-02,El Dorado,193098,0,0,0,0
2020-03-03,El Dorado,193098,0,0,0,0
2020-03-04,El Dorado,193098,0,0,0,0
2020-03-05,El Dorado,193098,0,0,0,0
2020-03-06,El Dorado,193098,2,0,0,0
