date,county,count_new,count_total,death_new,death_total
2020-05-17,Santa Barbara,35,1457,0,11
2020-05-18,Santa Barbara,44,1501,0,11
2020-05-19,Santa Barbara,20,1521,0,11
2020-05-20,Santa Barbara,3,1524,0,11
2020-05-21,Santa Barbara,17,1541,0,11
2020-05-22,Santa Barbara,13,1554,1,12
2020-05-23,Santa Barbara,12,1566,0,12
2020-05-24,Santa Barbara,7,1573,0,12
2020-05-25,Santa Barbara,17,1590,0,12
2020-05-26,Santa Barbara,0,1590,0,12
2020-05-27,Santa Barbara,39,1629,0,12
2020-05-28,Santa Barbara,13,1642,0,12
2020-05-29,Santa Barbara,14,1656,0,12
2020-05-30,Santa Barbara,4,1660,0,12
2020-05-31,Santa Barbara,2,1662,0,12
2020-06-01,Santa Barbara,9,1671,0,12
2020-06-02,Santa Barbara,32,1703,2,14
2020-06-03,Santa Barbara,19,1722,0,14
2020-06-04,Santa Barbara,28,1750,0,14
2020-06-05,Santa Barbara,45,1795,1,15
2020-06-06,Santa Barbara,20,1815,0,15
2020-06-07,Santa Barbara,3,1818,0,15
2020-06-08,Santa Barbara,6,1824,0,15
2020-06-09,Santa Barbara,30,1854,0,15
2020-06-10,Santa Barbara,24,1878,1,16
2020-06-11,Santa Barbara,17,1895,0,16
2020-06-12,Santa Barbara,74,1969,0,16
2020-06-13,Santa Barbara,30,1999,2,18
2020-06-14,Santa Barbara,50,2049,0,18
2020-06-15,Santa Barbara,5,2054,0,18
2020-06-16,Santa Barbara,36,2090,3,21
2020-06-17,Santa Barbara,57,2147,1,22
2020-06-18,Santa Barbara,54,2201,0,22
2020-06-19,Santa Barbara,83,2284,0,22
2020-06-20,Santa Barbara,74,2358,0,22
2020-06-21,Santa Barbara,72,2430,0,22
2020-06-22,Santa Barbara,17,2447,5,27
2020-06-23,Santa Barbara,51,2498,0,27
2020-06-24,Santa Barbara,71,2569,0,27
2020-06-25,Santa Barbara,64,2633,1,28
2020-06-26,Santa Barbara,169,2802,0,28
2020-06-27,Santa Barbara,55,2857,0,28
2020-06-28,Santa Barbara,88,2945,0,28
2020-06-29,Santa Barbara,147,3092,1,29
2020-06-30,Santa Barbara,118,3210,0,29
2020-07-01,Santa Barbara,76,3286,0,29
2020-07-02,Santa Barbara,99,3385,0,29
2020-07-03,Santa Barbara,21,3406,0,29
2020-07-04,Santa Barbara,114,3520,0,29
2020-07-05,Santa Barbara,151,3671,0,29
2020-07-06,Santa Barbara,92,3763,0,29
2020-07-07,Santa Barbara,103,3866,1,30
2020-07-08,Santa Barbara,119,3985,-1,29
2020-07-09,Santa Barbara,83,4068,0,29
2020-07-10,Santa Barbara,109,4177,2,31
2020-07-11,Santa Barbara,106,4283,0,31
2020-07-12,Santa Barbara,70,4353,0,31
2020-07-13,Santa Barbara,88,4441,0,31
2020-07-14,Santa Barbara,200,4641,0,31
2020-07-15,Santa Barbara,92,4733,0,31
2020-07-16,Santa Barbara,139,4872,1,32
2020-07-17,Santa Barbara,129,5001,0,32
2020-07-18,Santa Barbara,109,5110,0,32
2020-07-19,Santa Barbara,35,5145,0,32
2020-07-20,Santa Barbara,121,5266,0,32
2020-07-21,Santa Barbara,156,5422,0,32
2020-07-22,Santa Barbara,86,5508,0,32
2020-07-23,Santa Barbara,120,5628,0,32
2020-07-24,Santa Barbara,148,5776,0,32
2020-07-25,Santa Barbara,104,5880,0,32
2020-07-26,Santa Barbara,59,5939,0,32
2020-07-27,Santa Barbara,87,6026,0,32
2020-07-28,Santa Barbara,84,6110,0,32
2020-07-29,Santa Barbara,105,6215,0,32
2020-07-30,Santa Barbara,58,6273,0,32
2020-07-31,Santa Barbara,102,6375,28,60
2020-08-01,Santa Barbara,90,6465,0,60
2020-08-02,Santa Barbara,67,6532,0,60
2020-08-03,Santa Barbara,48,6580,1,61
2020-08-04,Santa Barbara,11,6591,3,64
2020-08-05,Santa Barbara,6,6597,3,67
2020-08-06,Santa Barbara,23,6620,1,68
2020-08-07,Santa Barbara,-111,6509,1,69
2020-08-08,Santa Barbara,89,6598,0,69
2020-08-09,Santa Barbara,71,6669,0,69
2020-08-10,Santa Barbara,200,6869,0,69
2020-08-11,Santa Barbara,73,6942,4,73
2020-08-12,Santa Barbara,107,7049,0,73
2020-08-13,Santa Barbara,80,7129,2,75
2020-08-14,Santa Barbara,173,7302,2,77
2020-08-15,Santa Barbara,36,7338,0,77
2020-08-16,Santa Barbara,30,7368,0,77
2020-08-17,Santa Barbara,70,7438,3,80
2020-08-18,Santa Barbara,34,7472,1,81
2020-08-19,Santa Barbara,27,7499,1,82
2020-08-20,Santa Barbara,72,7571,2,84
2020-08-21,Santa Barbara,74,7645,3,87
2020-08-22,Santa Barbara,40,7685,0,87
2020-08-23,Santa Barbara,40,7725,0,87
2020-08-24,Santa Barbara,59,7784,1,88
2020-08-25,Santa Barbara,70,7854,1,89
2020-08-26,Santa Barbara,50,7904,1,90
2020-08-27,Santa Barbara,30,7934,1,91
2020-08-28,Santa Barbara,67,8001,0,91
2020-08-29,Santa Barbara,51,8052,1,92
2020-08-30,Santa Barbara,36,8088,0,92
2020-08-31,Santa Barbara,36,8124,1,93
2020-09-01,Santa Barbara,18,8142,2,95
2020-09-02,Santa Barbara,64,8206,2,97
2020-09-03,Santa Barbara,71,8277,0,97
2020-09-04,Santa Barbara,63,8340,0,97
2020-09-05,Santa Barbara,64,8404,0,97
2020-09-06,Santa Barbara,30,8434,0,97
2020-09-07,Santa Barbara,45,8479,0,97
2020-09-08,Santa Barbara,9,8488,0,97
2020-09-09,Santa Barbara,40,8528,2,99
2020-09-10,Santa Barbara,24,8552,4,103
2020-09-11,Santa Barbara,40,8592,2,105
2020-09-12,Santa Barbara,50,8642,0,105
2020-09-13,Santa Barbara,48,8690,0,105
2020-09-14,Santa Barbara,2,8692,1,106
2020-09-15,Santa Barbara,32,8724,1,107
2020-09-16,Santa Barbara,40,8764,2,109
2020-09-17,Santa Barbara,15,8779,0,109
2020-09-18,Santa Barbara,45,8824,1,110
2020-09-19,Santa Barbara,38,8862,0,110
2020-09-20,Santa Barbara,18,8880,0,110
2020-09-21,Santa Barbara,31,8911,0,110
2020-09-22,Santa Barbara,16,8927,1,111
2020-09-23,Santa Barbara,25,8952,2,113
2020-09-24,Santa Barbara,36,8988,0,113
2020-09-25,Santa Barbara,38,9026,0,113
2020-09-26,Santa Barbara,35,9061,0,113
2020-09-27,Santa Barbara,29,9090,0,113
2020-09-28,Santa Barbara,31,9121,0,113
2020-09-29,Santa Barbara,28,9149,0,113
2020-09-30,Santa Barbara,37,9186,1,114
2020-10-01,Santa Barbara,29,9215,1,115
2020-10-02,Santa Barbara,19,9234,0,115
2020-10-03,Santa Barbara,22,9256,0,115
2020-10-04,Santa Barbara,20,9276,0,115
2020-10-05,Santa Barbara,33,9309,0,115
2020-10-06,Santa Barbara,22,9331,0,115
2020-10-07,Santa Barbara,19,9350,0,115
2020-10-08,Santa Barbara,24,9374,0,115
2020-10-09,Santa Barbara,22,9396,1,116
2020-10-10,Santa Barbara,21,9417,0,116
2020-10-11,Santa Barbara,23,9440,0,116
2020-10-12,Santa Barbara,22,9462,0,116
2020-10-13,Santa Barbara,27,9489,0,116
2020-10-14,Santa Barbara,20,9509,1,117
2020-10-15,Santa Barbara,17,9526,1,118
2020-10-16,Santa Barbara,23,9549,1,119
2020-10-17,Santa Barbara,39,9588,0,119
2020-10-18,Santa Barbara,20,9608,0,119
2020-10-19,Santa Barbara,24,9632,0,119
2020-10-20,Santa Barbara,32,9664,0,119
2020-10-21,Santa Barbara,17,9681,0,119
2020-10-22,Santa Barbara,29,9710,1,120
2020-10-23,Santa Barbara,41,9751,0,120
2020-10-24,Santa Barbara,30,9781,0,120
2020-10-25,Santa Barbara,33,9814,0,120
2020-10-26,Santa Barbara,13,9827,2,122
2020-10-27,Santa Barbara,47,9874,4,126
2020-10-28,Santa Barbara,-2,9872,0,126
2020-10-29,Santa Barbara,30,9902,0,126
2020-10-30,Santa Barbara,35,9937,2,128
2020-10-31,Santa Barbara,20,9957,0,128
2020-11-01,Santa Barbara,12,9969,0,128
2020-11-02,Santa Barbara,16,9985,1,129
2020-11-03,Santa Barbara,23,10008,0,129
2020-11-04,Santa Barbara,18,10026,1,130
2020-11-05,Santa Barbara,54,10080,0,130
2020-11-06,Santa Barbara,38,10118,1,131
2020-11-07,Santa Barbara,37,10155,0,131
2020-11-08,Santa Barbara,25,10180,0,131
2020-11-09,Santa Barbara,34,10214,0,131
2020-11-10,Santa Barbara,38,10252,0,131
2020-11-11,Santa Barbara,26,10278,0,131
2020-11-12,Santa Barbara,47,10325,0,131
2020-11-13,Santa Barbara,80,10405,0,131
2020-11-14,Santa Barbara,77,10482,0,131
2020-11-15,Santa Barbara,34,10516,0,131
2020-11-16,Santa Barbara,49,10565,2,133
2020-11-17,Santa Barbara,32,10597,0,133
2020-11-18,Santa Barbara,87,10684,0,133
2020-11-19,Santa Barbara,57,10741,0,133
2020-11-20,Santa Barbara,84,10825,0,133
2020-11-21,Santa Barbara,97,10922,0,133
2020-11-22,Santa Barbara,24,10946,0,133
2020-11-23,Santa Barbara,-2,10944,0,133
2020-11-24,Santa Barbara,210,11154,2,135
2020-11-25,Santa Barbara,29,11183,0,135
2020-11-26,Santa Barbara,94,11277,0,135
2020-11-27,Santa Barbara,63,11340,0,135
2020-11-28,Santa Barbara,141,11481,0,135
2020-11-29,Santa Barbara,39,11520,0,135
2020-11-30,Santa Barbara,52,11572,1,136
2020-12-01,Santa Barbara,39,11611,1,137
2020-12-02,Santa Barbara,94,11705,1,138
2020-12-03,Santa Barbara,124,11829,0,138
2020-12-04,Santa Barbara,118,11947,0,138
2020-12-05,Santa Barbara,160,12107,0,138
2020-12-06,Santa Barbara,145,12252,0,138
2020-12-07,Santa Barbara,110,12362,0,138
2020-12-08,Santa Barbara,154,12516,1,139
2020-12-09,Santa Barbara,114,12630,0,139
2020-12-10,Santa Barbara,158,12788,1,140
2020-12-11,Santa Barbara,209,12997,0,140
2020-12-12,Santa Barbara,177,13174,-3,137
2020-12-13,Santa Barbara,75,13249,3,140
2020-12-14,Santa Barbara,338,13587,0,140
2020-12-15,Santa Barbara,195,13782,2,142
2020-12-16,Santa Barbara,184,13966,3,145
2020-12-17,Santa Barbara,241,14207,0,145
2020-12-18,Santa Barbara,154,14361,2,147
2020-12-19,Santa Barbara,306,14667,0,147
2020-12-20,Santa Barbara,150,14817,0,147
2020-12-21,Santa Barbara,171,14988,1,148
2020-12-22,Santa Barbara,201,15189,2,150
2020-03-18,Tuolumne,0,0,0,0
2020-03-19,Tuolumne,0,0,0,0
2020-03-20,Tuolumne,0,0,0,0
2020-03-21,Tuolumne,0,0,0,0
2020-03-22,Tuolumne,0,0,0,0
2020-03-23,Tuolumne,0,0,0,0
2020-03-24,Tuolumne,0,0,0,0
2020-03-25,Tuolumne,0,0,0,0
2020-03-26,Tuolumne,0,0,0,0
2020-03-27,Tuolumne,1,1,0,0
2020-03-28,Tuolumne,0,1,0,0
2020-03-29,Tuolumne,0,1,0,0
2020-03-30,Tuolumne,0,1,0,0
2020-03-31,Tuolumne,0,1,0,0
2020-04-01,Tuolumne,0,1,0,0
2020-04-02,Tuolumne,0,1,0,0
2020-04-03,Tuolumne,0,1,0,0
2020-04-04,Tuolumne,0,1,0,0
2020-04-05,Tuolumne,0,1,0,0
2020-04-06,Tuolumne,0,1,0,0
2020-04-07,Tuolumne,0,1,0,0
2020-04-08,Tuolumne,-1,0,0,0
2020-04-09,Tuolumne,0,0,0,0
2020-04-10,Tuolumne,0,0,0,0
2020-04-11,Tuolumne,0,0,0,0
2020-04-12,Tuolumne,0,0,0,0
2020-04-13,Tuolumne,0,0,0,0
2020-04-14,Tuolumne,0,0,0,0
2020-04-15,Tuolumne,1,1,0,0
2020-04-16,Tuolumne,0,1,0,0
2020-04-17,Tuolumne,1,2,0,0
2020-04-18,Tuolumne,0,2,0,0
2020-04-19,Tuolumne,0,2,0,0
2020-04-20,Tuolumne,0,2,0,0
2020-04-21,Tuolumne,0,2,0,0
2020-04-22,Tuolumne,0,2,0,0
2020-04-23,Tuolumne,0,2,0,0
2020-04-24,Tuolumne,0,2,0,0
2020-04-25,Tuolumne,0,2,0,0
2020-04-26,Tuolumne,1,3,0,0
2020-04-27,Tuolumne,0,3,0,0
2020-04-28,Tuolumne,1,4,0,0
2020-04-29,Tuolumne,0,4,0,0
2020-04-30,Tuolumne,-1,3,0,0
2020-05-01,Tuolumne,0,3,0,0
2020-05-02,Tuolumne,0,3,0,0
2020-05-03,Tuolumne,0,3,0,0
2020-05-04,Tuolumne,0,3,0,0
2020-05-05,Tuolumne,-1,2,0,0
2020-05-06,Tuolumne,0,2,0,0
2020-05-07,Tuolumne,0,2,0,0
2020-05-08,Tuolumne,0,2,0,0
2020-05-09,Tuolumne,0,2,0,0
2020-05-10,Tuolumne,0,2,0,0
2020-05-11,Tuolumne,0,2,0,0
2020-05-12,Tuolumne,0,2,0,0
2020-05-13,Tuolumne,0,2,0,0
2020-05-14,Tuolumne,0,2,0,0
2020-05-15,Tuolumne,0,2,0,0
2020-05-16,Tuolumne,0,2,0,0
2020-05-17,Tuolumne,0,2,0,0
2020-05-18,Tuolumne,0,2,0,0
2020-05-19,Tuolumne,0,2,0,0
2020-05-20,Tuolumne,0,2,0,0
2020-05-21,Tuolumne,0,2,0,0
2020-05-22,Tuolumne,0,2,0,0
2020-05-23,Tuolumne,0,2,0,0
2020-05-24,Tuolumne,0,2,0,0
2020-05-25,Tuolumne,0,2,0,0
2020-05-26,Tuolumne,0,2,0,0
2020-05-27,Tuolumne,2,4,0,0
2020-05-28,Tuolumne,0,4,0,0
2020-05-29,Tuolumne,0,4,0,0
2020-05-30,Tuolumne,0,4,0,0
2020-05-31,Tuolumne,0,4,0,0
2020-06-01,Tuolumne,0,4,0,0
2020-06-02,Tuolumne,0,4,0,0
2020-06-03,Tuolumne,0,4,0,0
2020-06-04,Tuolumne,0,4,0,0
2020-06-05,Tuolumne,0,4,0,0
2020-06-06,Tuolumne,0,4,0,0
2020-06-07,Tuolumne,0,4,0,0
2020-06-08,Tuolumne,4,8,0,0
2020-06-09,Tuolumne,0,8,0,0
2020-06-10,Tuolumne,-1,7,0,0
2020-06-11,Tuolumne,0,7,0,0
2020-06-12,Tuolumne,0,7,0,0
2020-06-13,Tuolumne,0,7,0,0
2020-06-14,Tuolumne,0,7,0,0
2020-06-15,Tuolumne,0,7,0,0
2020-06-16,Tuolumne,0,7,0,0
2020-06-17,Tuolumne,0,7,0,0
2020-06-18,Tuolumne,1,8,0,0
2020-06-19,Tuolumne,0,8,0,0
2020-06-20,Tuolumne,0,8,0,0
2020-06-21,Tuolumne,0,8,0,0
2020-06-22,Tuolumne,0,8,0,0
2020-06-23,Tuolumne,1,9,0,0
2020-06-24,Tuolumne,0,9,0,0
2020-06-25,Tuolumne,1,10,0,0
2020-06-26,Tuolumne,0,10,0,0
2020-06-27,Tuolumne,3,13,0,0
2020-06-28,Tuolumne,1,14,0,0
2020-06-29,Tuolumne,2,16,0,0
2020-06-30,Tuolumne,0,16,0,0
2020-07-01,Tuolumne,6,22,0,0
2020-07-02,Tuolumne,1,23,0,0
2020-07-03,Tuolumne,4,27,0,0
2020-07-04,Tuolumne,3,30,0,0
2020-07-05,Tuolumne,0,30,0,0
2020-07-06,Tuolumne,0,30,0,0
2020-07-07,Tuolumne,10,40,0,0
2020-07-08,Tuolumne,2,42,0,0
2020-07-09,Tuolumne,5,47,0,0
2020-07-10,Tuolumne,2,49,0,0
2020-07-11,Tuolumne,1,50,0,0
2020-07-12,Tuolumne,2,52,0,0
2020-07-13,Tuolumne,4,56,0,0
2020-07-14,Tuolumne,12,68,0,0
2020-07-15,Tuolumne,0,68,0,0
2020-07-16,Tuolumne,3,71,0,0
2020-07-17,Tuolumne,2,73,0,0
2020-07-18,Tuolumne,2,75,0,0
2020-07-19,Tuolumne,0,75,0,0
2020-07-20,Tuolumne,0,75,0,0
2020-07-21,Tuolumne,0,75,0,0
2020-07-22,Tuolumne,16,91,0,0
2020-07-23,Tuolumne,2,93,0,0
2020-07-24,Tuolumne,6,99,0,0
2020-07-25,Tuolumne,0,99,0,0
2020-07-26,Tuolumne,14,113,0,0
2020-07-27,Tuolumne,2,115,2,2
2020-07-28,Tuolumne,1,116,0,2
2020-07-29,Tuolumne,2,118,0,2
2020-07-30,Tuolumne,1,119,0,2
2020-07-31,Tuolumne,1,120,0,2
2020-08-01,Tuolumne,3,123,0,2
2020-08-02,Tuolumne,0,123,0,2
2020-08-03,Tuolumne,0,123,0,2
2020-08-04,Tuolumne,4,127,0,2
2020-08-05,Tuolumne,10,137,0,2
2020-08-06,Tuolumne,-1,136,0,2
2020-08-07,Tuolumne,0,136,0,2
2020-08-08,Tuolumne,7,143,0,2
2020-08-09,Tuolumne,0,143,0,2
2020-08-10,Tuolumne,0,143,0,2
2020-08-11,Tuolumne,3,146,0,2
2020-08-12,Tuolumne,4,150,0,2
2020-08-13,Tuolumne,2,152,0,2
2020-08-14,Tuolumne,3,155,0,2
2020-08-15,Tuolumne,0,155,0,2
2020-08-16,Tuolumne,1,156,0,2
2020-08-17,Tuolumne,1,157,0,2
2020-08-18,Tuolumne,2,159,0,2
2020-08-19,Tuolumne,0,159,0,2
2020-08-20,Tuolumne,0,159,0,2
2020-08-21,Tuolumne,2,161,0,2
2020-08-22,Tuolumne,1,162,0,2
2020-08-23,Tuolumne,2,164,0,2
2020-08-24,Tuolumne,6,170,0,2
2020-08-25,Tuolumne,2,172,0,2
2020-08-26,Tuolumne,0,172,0,2
2020-08-27,Tuolumne,2,174,0,2
2020-08-28,Tuolumne,2,176,0,2
2020-08-29,Tuolumne,2,178,0,2
2020-08-30,Tuolumne,0,178,0,2
2020-08-31,Tuolumne,0,178,0,2
2020-09-01,Tuolumne,5,183,0,2
2020-09-02,Tuolumne,7,190,0,2
2020-09-03,Tuolumne,3,193,0,2
2020-09-04,Tuolumne,0,193,0,2
2020-09-05,Tuolumne,1,194,0,2
2020-09-06,Tuolumne,0,194,0,2
2020-09-07,Tuolumne,2,196,0,2
2020-09-08,Tuolumne,1,197,0,2
2020-09-09,Tuolumne,7,204,1,3
2020-09-10,Tuolumne,1,205,0,3
2020-09-11,Tuolumne,3,208,0,3
2020-09-12,Tuolumne,0,208,0,3
2020-09-13,Tuolumne,0,208,0,3
2020-09-14,Tuolumne,0,208,0,3
2020-09-15,Tuolumne,1,209,0,3
2020-09-16,Tuolumne,1,210,0,3
2020-09-17,Tuolumne,4,214,1,4
2020-09-18,Tuolumne,2,216,0,4
2020-09-19,Tuolumne,1,217,0,4
2020-09-20,Tuolumne,4,221,0,4
2020-09-21,Tuolumne,0,221,0,4
2020-09-22,Tuolumne,3,224,0,4
2020-09-23,Tuolumne,-1,223,0,4
2020-09-24,Tuolumne,1,224,0,4
2020-09-25,Tuolumne,-1,223,0,4
2020-09-26,Tuolumne,0,223,0,4
2020-09-27,Tuolumne,1,224,0,4
2020-09-28,Tuolumne,1,225,0,4
2020-09-29,Tuolumne,-1,224,0,4
2020-09-30,Tuolumne,0,224,0,4
2020-10-01,Tuolumne,-1,223,0,4
2020-10-02,Tuolumne,2,225,0,4
2020-10-03,Tuolumne,-1,224,0,4
2020-10-04,Tuolumne,2,226,0,4
2020-10-05,Tuolumne,0,226,0,4
2020-10-06,Tuolumne,1,227,0,4
2020-10-07,Tuolumne,0,227,0,4
2020-10-08,Tuolumne,3,230,0,4
2020-10-09,Tuolumne,0,230,0,4
2020-10-10,Tuolumne,3,233,0,4
2020-10-11,Tuolumne,1,234,0,4
2020-10-12,Tuolumne,0,234,0,4
2020-10-13,Tuolumne,1,235,0,4
2020-10-14,Tuolumne,1,236,0,4
2020-10-15,Tuolumne,0,236,0,4
2020-10-16,Tuolumne,1,237,0,4
2020-10-17,Tuolumne,4,241,0,4
2020-10-18,Tuolumne,4,245,0,4
2020-10-19,Tuolumne,2,247,0,4
2020-10-20,Tuolumne,3,250,0,4
2020-10-21,Tuolumne,1,251,0,4
2020-10-22,Tuolumne,1,252,0,4
2020-10-23,Tuolumne,2,254,0,4
2020-10-24,Tuolumne,15,269,0,4
2020-10-25,Tuolumne,2,271,0,4
2020-10-26,Tuolumne,0,271,0,4
2020-10-27,Tuolumne,4,275,0,4
2020-10-28,Tuolumne,2,277,1,5
2020-10-29,Tuolumne,2,279,1,6
2020-10-30,Tuolumne,7,286,0,6
2020-10-31,Tuolumne,4,290,0,6
2020-11-01,Tuolumne,5,295,0,6
2020-11-02,Tuolumne,7,302,0,6
2020-11-03,Tuolumne,0,302,0,6
2020-11-04,Tuolumne,8,310,1,7
2020-11-05,Tuolumne,2,312,0,7
2020-11-06,Tuolumne,4,316,1,8
2020-11-07,Tuolumne,-1,315,0,8
2020-11-08,Tuolumne,26,341,0,8
2020-11-09,Tuolumne,5,346,0,8
2020-11-10,Tuolumne,7,353,0,8
2020-11-11,Tuolumne,1,354,0,8
2020-11-12,Tuolumne,-1,353,0,8
2020-11-13,Tuolumne,74,427,0,8
2020-11-14,Tuolumne,21,448,0,8
2020-11-15,Tuolumne,38,486,0,8
2020-11-16,Tuolumne,57,543,0,8
2020-11-17,Tuolumne,25,568,0,8
2020-11-18,Tuolumne,22,590,0,8
2020-11-19,Tuolumne,12,602,0,8
2020-11-20,Tuolumne,60,662,0,8
2020-11-21,Tuolumne,28,690,0,8
2020-11-22,Tuolumne,-1,689,0,8
2020-11-23,Tuolumne,85,774,0,8
2020-11-24,Tuolumne,58,832,0,8
2020-11-25,Tuolumne,10,842,0,8
2020-11-26,Tuolumne,29,871,0,8
2020-11-27,Tuolumne,10,881,0,8
2020-11-28,Tuolumne,95,976,0,8
2020-11-29,Tuolumne,12,988,0,8
2020-11-30,Tuolumne,39,1027,0,8
2020-12-01,Tuolumne,25,1052,1,9
2020-12-02,Tuolumne,24,1076,0,9
2020-12-03,Tuolumne,29,1105,2,11
2020-12-04,Tuolumne,29,1134,1,12
2020-12-05,Tuolumne,46,1180,0,12
2020-12-06,Tuolumne,30,1210,1,13
2020-12-07,Tuolumne,46,1256,0,13
2020-12-08,Tuolumne,8,1264,1,14
2020-12-09,Tuolumne,55,1319,1,15
2020-12-10,Tuolumne,132,1451,1,16
2020-12-11,Tuolumne,59,1510,1,17
2020-12-12,Tuolumne,26,1536,0,17
2020-12-13,Tuolumne,75,1611,0,17
2020-12-14,Tuolumne,36,1647,2,19
2020-12-15,Tuolumne,227,1874,0,19
2020-12-16,Tuolumne,67,1941,0,19
2020-12-17,Tuolumne,51,1992,0,19
2020-12-18,Tuolumne,75,2067,0,19
2020-12-19,Tuolumne,40,2107,0,19
2020-12-20,Tuolumne,45,2152,1,20
2020-12-21,Tuolumne,271,2423,0,20
2020-12-22,Tuolumne,103,2526,0,20
2020-03-18,Sierra,0,0,0,0
2020-03-19,Sierra,0,0,0,0
2020-03-20,Sierra,0,0,0,0
2020-03-21,Sierra,0,0,0,0
2020-03-22,Sierra,0,0,0,0
2020-03-23,Sierra,0,0,0,0
2020-03-24,Sierra,0,0,0,0
2020-03-25,Sierra,0,0,0,0
2020-03-26,Sierra,0,0,0,0
2020-03-27,Sierra,0,0,0,0
2020-03-28,Sierra,0,0,0,0
2020-03-29,Sierra,0,NA,0,NA
2020-03-31,Sierra,0,0,0,0
2020-04-01,Sierra,0,0,0,0
2020-04-02,Sierra,0,0,0,0
2020-04-03,Sierra,0,0,0,0
2020-04-04,Sierra,0,0,0,0
2020-04-05,Sierra,0,0,0,0
2020-04-06,Sierra,0,0,0,0
2020-04-07,Sierra,0,0,0,0
2020-04-08,Sierra,0,0,0,0
2020-04-09,Sierra,0,0,0,0
2020-04-10,Sierra,0,0,0,0
2020-04-11,Sierra,0,0,0,0
2020-04-12,Sierra,0,0,0,0
2020-04-13,Sierra,0,0,0,0
2020-04-14,Sierra,0,0,0,0
2020-04-15,Sierra,0,0,0,0
2020-04-16,Sierra,0,0,0,0
2020-04-17,Sierra,0,0,0,0
2020-04-18,Sierra,0,0,0,0
2020-04-19,Sierra,0,0,0,0
2020-04-20,Sierra,0,0,0,0
2020-04-21,Sierra,0,0,0,0
2020-04-22,Sierra,0,0,0,0
2020-04-23,Sierra,0,0,0,0
2020-04-24,Sierra,0,0,0,0
2020-04-25,Sierra,0,0,0,0
2020-04-26,Sierra,0,0,0,0
2020-04-27,Sierra,0,0,0,0
2020-04-28,Sierra,0,0,0,0
2020-04-29,Sierra,0,0,0,0
2020-04-30,Sierra,0,0,0,0
2020-05-01,Sierra,0,0,0,0
2020-05-02,Sierra,0,0,0,0
2020-05-03,Sierra,0,0,0,0
2020-05-04,Sierra,0,0,0,0
2020-05-05,Sierra,0,0,0,0
2020-05-06,Sierra,0,0,0,0
2020-05-07,Sierra,0,0,0,0
2020-05-08,Sierra,0,0,0,0
2020-05-09,Sierra,0,0,0,0
2020-05-10,Sierra,0,0,0,0
2020-05-11,Sierra,0,0,0,0
2020-05-12,Sierra,0,0,0,0
2020-05-13,Sierra,0,0,0,0
2020-05-14,Sierra,0,0,0,0
2020-05-15,Sierra,0,0,0,0
2020-05-16,Sierra,0,0,0,0
2020-05-17,Sierra,0,0,0,0
2020-05-18,Sierra,0,0,0,0
2020-05-19,Sierra,0,0,0,0
2020-05-20,Sierra,0,0,0,0
2020-05-21,Sierra,0,0,0,0
2020-05-22,Sierra,0,0,0,0
2020-05-23,Sierra,1,1,0,0
2020-05-24,Sierra,0,1,0,0
2020-05-25,Sierra,0,1,0,0
2020-05-26,Sierra,0,1,0,0
2020-05-27,Sierra,0,1,0,0
2020-05-28,Sierra,0,1,0,0
2020-05-29,Sierra,0,1,0,0
2020-05-30,Sierra,0,1,0,0
2020-05-31,Sierra,0,1,0,0
2020-06-01,Sierra,0,1,0,0
2020-06-02,Sierra,0,1,0,0
2020-06-03,Sierra,0,1,0,0
2020-06-04,Sierra,0,1,0,0
2020-06-05,Sierra,0,1,0,0
2020-06-06,Sierra,0,1,0,0
2020-06-07,Sierra,0,1,0,0
2020-06-08,Sierra,0,1,0,0
2020-06-09,Sierra,0,1,0,0
2020-06-10,Sierra,0,1,0,0
2020-06-11,Sierra,0,1,0,0
2020-06-12,Sierra,0,1,0,0
2020-06-13,Sierra,0,1,0,0
2020-06-14,Sierra,0,1,0,0
2020-06-15,Sierra,0,1,0,0
2020-06-16,Sierra,0,1,0,0
2020-06-17,Sierra,0,1,0,0
2020-06-18,Sierra,0,1,0,0
2020-06-19,Sierra,0,1,0,0
2020-06-20,Sierra,0,1,0,0
2020-06-21,Sierra,0,1,0,0
2020-06-22,Sierra,0,1,0,0
2020-06-23,Sierra,0,1,0,0
2020-06-24,Sierra,0,1,0,0
2020-06-25,Sierra,0,1,0,0
2020-06-26,Sierra,0,1,0,0
2020-06-27,Sierra,0,1,0,0
2020-06-28,Sierra,0,1,0,0
2020-06-29,Sierra,0,1,0,0
2020-06-30,Sierra,0,1,0,0
2020-07-01,Sierra,0,1,0,0
2020-07-02,Sierra,0,1,0,0
2020-07-03,Sierra,0,1,0,0
2020-07-04,Sierra,0,1,0,0
2020-07-05,Sierra,0,1,0,0
2020-07-06,Sierra,0,1,0,0
2020-07-07,Sierra,0,1,0,0
2020-07-08,Sierra,0,1,0,0
2020-07-09,Sierra,0,1,0,0
2020-07-10,Sierra,0,1,0,0
2020-07-11,Sierra,0,1,0,0
2020-07-12,Sierra,0,1,0,0
2020-07-13,Sierra,0,1,0,0
2020-07-14,Sierra,0,1,0,0
2020-07-15,Sierra,0,1,0,0
2020-07-16,Sierra,0,1,0,0
2020-07-17,Sierra,0,1,0,0
2020-07-18,Sierra,0,1,0,0
2020-07-19,Sierra,0,1,0,0
2020-07-20,Sierra,0,1,0,0
